하성운,솔로
진시몬,솔로
문성욱,솔로
苏芮, 
넬,그룹
이경율,솔로
James Smith,솔로
BLACK DEJAVU, 
김명구,솔로
젝스키스,그룹
Neil Diamond,솔로
젬스톤,솔로
태연,솔로
임시호,솔로
지민,솔로
장추자, 
드렁큰타이거,솔로
와인,그룹
짙은,솔로
 Simon OST), 
황윤성,솔로
우석X관린,그룹
최지유,솔로
리듬파워,그룹
Panic! At The Disco,솔로
Naomi Scott,솔로
전찬영,솔로
채수은,솔로
 원필,솔로
배그나, 
SURL,그룹
윤토벤,솔로
린,솔로
자이언티,솔로
阿信, 
要不要买菜, 
KCM,솔로
이광룡,솔로
뉴이스트,그룹
조아랑,솔로
花姐, 
현당,솔로
우연이,솔로
唐古, 
케이,솔로
소유,솔로
민서,솔로
미스터T,그룹
이용복,솔로
李荣浩, 
やなぎなぎ, 
Joanna Wang,솔로
안정희,솔로
밀릭,솔로
Dan+Shay,그룹
Camila Cabello,솔로
Lenny code fiction,그룹
CRAVITY,그룹
픽보이,솔로
딘딘,솔로
조성모,솔로
방용국,솔로
Way Ched,솔로
신정우,솔로
맴맴,그룹
그리즐리,솔로
DPR CREAM,솔로
스키니브라운,솔로
진미,솔로
웬디,솔로
Future,솔로
황인욱,솔로
김동화,솔로
 우리 사랑했을 때, 
Kristin Chenoweth,솔로
문별,솔로
LISA,솔로
도희,솔로
Verbal Jint,솔로
Simon Dominic, 
후디,솔로
전원주,솔로
슈가볼,솔로
鈴木雅之,솔로
608,그룹
LIP×LIP,그룹
이든,솔로
Young Thug,솔로
최강창민,솔로
베이지,솔로
인피니트,그룹
이승환,솔로
大壮, 
어바웃,솔로
염아영,솔로
덕화,솔로
주영,솔로
ピノキオピー, 
NCT U,그룹
 하자,솔로
이보람,솔로
아이즈원,그룹
검정치마,솔로
양근영,솔로
정동하,솔로
Daft Punk,그룹
찬열,솔로
미도와파라솔,그룹
나래,솔로
DJ DOC,그룹
추가열,솔로
현정아,솔로
샘김,솔로
윤사라,솔로
小林太郎, 
子芮, 
어쿠루브,그룹
ADOY,그룹
주호,솔로
참깨와솜사탕, 
권정자, 
MELOH,솔로
권영훈,솔로
강은애,솔로
HIROOMI TOSAKA,솔로
안동춘,솔로
프로미스나인,그룹
ヒプノシスマイク-D.R.B-, 
박종철,솔로
손민채,솔로
비오브유,그룹
Official髭男dism, 
김태욱,솔로
혜은이,솔로
노지훈,솔로
히키,솔로
이루,솔로
용주,솔로
ASCA,솔로
신명,솔로
산들,솔로
이원희,솔로
비룡,솔로
화사,솔로
Rachael Yamagata,솔로
Jack Harlow,솔로
 우린..., 
이진혁,솔로
이센스,솔로
다운,솔로
뱃사공,솔로
BENEE,솔로
欅坂46, 
조항조,솔로
화이팅대디,그룹
Maroon 5,그룹
Mike Whitla, 
D.O.,그룹
尚士达, 
윤지성,솔로
BOYCOLD,솔로
이국,솔로
홍창우,솔로
6 to 8,그룹
강준,솔로
Lizzo,솔로
조연우,솔로
조명섭,솔로
Mariah Carey,솔로
로시,솔로
성용하,솔로
여자친구,그룹
김세림,솔로
베이비소울,솔로
윤혜란,솔로
吴陌川, 
그래쓰,솔로
이영지,솔로
드레스,솔로
유진표,솔로
소유미,솔로
GOT7,그룹
AB6IX,그룹
남인수,솔로
수란,솔로
현숙,솔로
藤川千愛, 
헬로비너스,그룹
Billie Eilish,솔로
Stevie B.,솔로
최승부,솔로
배따라기,그룹
이하이,솔로
Emotional Oranges,그룹
Shaed,그룹
진해성,솔로
茅原実里, 
野津山幸宏, 
B1A4,그룹
김선빈,솔로
재키와이,솔로
G.E.M.邓紫棋, 
HYNN,솔로
박미경,솔로
kemu,솔로
Julio Iglesias,솔로
제아,솔로
차현,솔로
제네더질라,솔로
송월,솔로
하동근,솔로
木及少年, 
HONNE,그룹
MADKID,솔로
유아,솔로
신인선,솔로
죠지,솔로
감스트,솔로
Weeekly,그룹
강병건,솔로
Michael Buble,솔로
Paul Blanco,솔로
스텔라장,솔로
八王子P, 
박경,솔로
김길중,솔로
韩安旭, 
CHiCO with HoneyWorks,그룹
Christopher,솔로
김희재,솔로
민성욱,솔로
연정,솔로
蒼井翔太,솔로
준호,솔로
弦子, 
2soo,솔로
최연수,솔로
빅나티,솔로
전문기,솔로
이적,솔로
정세운,솔로
이장원,솔로
김진호,솔로
张冬玲, 
蒋家驹, 
전소미,솔로
松たか子,솔로
민경훈,솔로
에이프릴,그룹
女王蜂, 
수호,솔로
ももいろクローバーZ, 
